AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.018118016654625535,0.086397685110569,0.2016415372490883,0.00346524256747216,1.0448431339682429e-05,0.1514618843793869,dabeiba,SPEAKER_03,6285.01,6286.63,1.62
,,,,,,dabeiba,SPEAKER_03,6288.58,6289.38,0.79
,,,,,,dabeiba,SPEAKER_03,6289.85,6290.81,0.96
3.271861714893021e-05,0.8673439621925354,0.36917614936828613,0.009628457948565483,0.00024177735031116754,0.6816483736038208,dabeiba,SPEAKER_03,6291.98,6293.65,1.67
0.0001562747493153438,0.9505661725997925,0.030524596571922302,0.00022936801542527974,0.00027381122345104814,0.07616578787565231,dabeiba,SPEAKER_03,6295.18,6299.47,4.29
,,,,,,dabeiba,SPEAKER_03,6301.97,6304.01,2.04
,,,,,,dabeiba,SPEAKER_03,6305.58,6306.66,1.08
,,,,,,dabeiba,SPEAKER_03,6306.84,6308.36,1.52
,,,,,,dabeiba,SPEAKER_03,6309.21,6309.93,0.73
0.2035929411649704,0.007495209574699402,0.33697430044412613,0.001596289204826462,0.004069063579663634,0.09948560409247875,dabeiba,SPEAKER_03,6311.37,6315.43,4.07
,,,,,,dabeiba,SPEAKER_03,6317.88,6322.59,4.71
,,,,,,dabeiba,SPEAKER_03,6323.65,6324.65,1.0
,,,,,,dabeiba,SPEAKER_03,6325.88,6327.3,1.42
,,,,,,dabeiba,SPEAKER_03,6329.47,6335.14,5.67
,,,,,,dabeiba,SPEAKER_03,6337.76,6343.71,5.96
,,,,,,dabeiba,SPEAKER_03,6343.78,6350.62,6.83
,,,,,,dabeiba,SPEAKER_03,6352.24,6358.5,6.26
,,,,,,dabeiba,SPEAKER_03,6359.66,6361.08,1.42
,,,,,,dabeiba,SPEAKER_03,6362.21,6363.37,1.16
,,,,,,dabeiba,SPEAKER_03,6364.27,6364.74,0.47
,,,,,,dabeiba,SPEAKER_03,6365.58,6366.65,1.06
,,,,,,dabeiba,SPEAKER_03,6367.47,6368.98,1.5
,,,,,,dabeiba,SPEAKER_03,6369.65,6372.62,2.97
0.09941857308149338,0.020949451252818108,0.025012969970703125,2.2889731553732418e-05,0.0002835739287547767,0.5900884866714478,dabeiba,SPEAKER_03,6373.52,6374.6,1.08
,,,,,,dabeiba,SPEAKER_03,6375.83,6376.55,0.73
,,,,,,dabeiba,SPEAKER_03,6377.57,6379.96,2.4
